trajectory_id,p_t,v_t,u_t,p_next,v_next,margin
10,1.9908265291927207,-0.03399092627469864,0.20434026557219764,1.988876825546322,-0.019497036463987115,0.00917347080727926
10,1.988876825546322,-0.019497036463987115,0.07250146284259532,1.9870590465319447,-0.018177790143773378,0.011123174453677942
10,1.9870590465319447,-0.018177790143773378,0.17498572421691416,1.9863999137086354,-0.006591328233091,0.01294095346805535
10,1.9863999137086354,-0.006591328233091,0.009878014652240474,1.985248629779793,-0.01151283928842391,0.013600086291364555
10,1.985248629779793,-0.01151283928842391,-0.16529909869155288,1.9818548003433085,-0.0339382943648448,0.014751370220206894
10,1.9818548003433085,-0.0339382943648448,-0.267538706847841,1.9752012408168416,-0.06653559526466885,0.01814519965669148
10,1.9752012408168416,-0.06653559526466885,-0.35730967141475,1.9644024522224746,-0.10798788594366954,0.024798759183158436
10,1.9644024522224746,-0.10798788594366954,-0.4058928816577235,1.948995516190386,-0.15406936032088514,0.03559754777752544
12,1.2463049108562223,-0.7217713154341205,0.2558295279874079,1.177951006413752,-0.6835390444247028,0.7536950891437777
12,1.177951006413752,-0.6835390444247028,0.4221291713071639,1.1150850829731669,-0.62865923440585,0.8220489935862481
12,1.1150850829731669,-0.62865923440585,0.38585983861497886,1.0573028773573345,-0.5778220561583237,0.8849149170268331
12,1.0573028773573345,-0.5778220561583237,0.36873162664994624,1.0043934006198234,-0.5290947673751111,0.9426971226426655
12,1.0043934006198234,-0.5290947673751111,0.47226923332992915,0.95735101274259,-0.47042387877233316,0.9956065993801766
12,0.95735101274259,-0.47042387877233316,0.5,0.9163937287864418,-0.4095728395614825,1.0426489872574098
12,0.9163937287864418,-0.4095728395614825,0.5,0.8814607706420919,-0.3493295814434987,1.0836062712135583
12,0.8814607706420919,-0.3493295814434987,0.5,0.8524961397541543,-0.2896463088793771,1.118539229357908
12,0.8524961397541543,-0.2896463088793771,0.5,0.8294501587248776,-0.2304598102927665,1.1475038602458456
12,0.8294501587248776,-0.2304598102927665,0.34261475082192716,0.8107068898727233,-0.18743268852154246,1.1705498412751223
